46.553 	 123.17 	 72.754 
47.106 	 131.19 	 65.402 
56.285 	 130.85 	 60.922 
56.259 	 125.37 	 65.745 
61.654 	 121.01 	 57.064 
64.294 	 126.61 	 54.338 
62.386 	 131.37 	 54.631 
70.848 	 128.08 	 45.545 
69.866 	 120.21 	 48.869 
48.177 	 129.29 	 57.494 
37.765 	 123.34 	 60.318 
37.062 	 125.06 	 49.06 
33.909 	 124.74 	 35.604 
39.828 	 121.56 	 43.307 
44.086 	 121.99 	 55.662 
51.001 	 121.81 	 51.321 
57.491 	 128.56 	 48.766 
47.222 	 125.09 	 27.392 
61.015 	 122.93 	 37.593 
60.314 	 126.78 	 40.181 
67.969 	 133.37 	 41.411 
62.691 	 129.62 	 44.977 
57.337 	 123.76 	 45.691 
52.968 	 121.84 	 40.803 
45.57 	 124.23 	 34.166 
38.726 	 128.2 	 24.915 
44.895 	 130.76 	 14.849 
40.552 	 132.07 	 11.041 
34.751 	 134.3 	 16.655 
30.713 	 128.89 	 21.911 
31.894 	 129.6 	 32.458 
35.979 	 133.98 	 42.796 
34.008 	 138.93 	 28.412 
39.02 	 144.4 	 26.461 
39.435 	 143.84 	 15.907 
47.611 	 140.94 	 14.466 
49.639 	 150.51 	 15.489 
49.645 	 157.98 	 19.142 
55.429 	 164.01 	 29.136 
45.591 	 148.56 	 23.762 
50.327 	 155.71 	 31.885 
51.506 	 149.3 	 37.803 
41.092 	 144.84 	 37.468 
42.891 	 143.91 	 40.555 
53.854 	 161.16 	 39.458 
57.847 	 163.58 	 41.691 
63.26 	 162.44 	 32.808 
67.451 	 160.35 	 36.719 
46.224 	 125.07 	 16.924 
48.548 	 120.62 	 23.318 
55.461 	 132.19 	 17.68 
57.081 	 125.23 	 22.821 
58.361 	 121.64 	 29.768 
64.079 	 131.01 	 23.708 
60.479 	 136.95 	 24.574 
72.894 	 138.51 	 29.524 
70.514 	 135.19 	 26.341 
67.135 	 127.65 	 30.226 
66.639 	 123.2 	 34.895 
70.638 	 131.48 	 37.886 
80.453 	 131.74 	 37.947 
75.396 	 127.59 	 32.1 
80.636 	 130.02 	 30.116 
83.999 	 137.62 	 30.571 
57.808 	 141.18 	 24.116 
56.251 	 144.98 	 17.596 
60.001 	 156.6 	 17.782 
60.253 	 155.08 	 26.851 
67.859 	 157.38 	 19.231 
67.803 	 147.52 	 20.548 
79.922 	 143.5 	 28.678 
76.425 	 144.84 	 21.611 
80.083 	 153.89 	 18.111 
74.579 	 154.58 	 23.481 
86.406 	 152.75 	 21.056 
86.391 	 140.63 	 23.465 
90.182 	 145.32 	 29.512 
102.78 	 148.6 	 21.98 
95.429 	 143.77 	 22.442 
94.454 	 151.8 	 20.273 
102.45 	 151.19 	 18.433 
108.98 	 153.48 	 19.706 
117.25 	 154.44 	 19.825 
127.12 	 151.46 	 14.286 
134.21 	 149.76 	 8.9509 
139.7 	 145.16 	 7.5092 
92.247 	 130.97 	 30.263 
96.332 	 138.89 	 29.012 
101.01 	 144.42 	 26.212 
107.64 	 138.95 	 21.171 
111 	 147.39 	 20.372 
116.96 	 145.12 	 16.224 
126.07 	 147.85 	 12.654 
127.54 	 140.93 	 15.084 
138.31 	 142.58 	 13.408 
149.14 	 150.36 	 21.666 
150.36 	 150.41 	 15.792 
149.25 	 145.49 	 18.947 
145.37 	 142.43 	 14.4 
70.683 	 161.85 	 31.359 
74.191 	 169.05 	 26.053 
74.769 	 163.56 	 23.913 
84.297 	 159.16 	 24.811 
82.954 	 171.86 	 22.477 
89.445 	 171.89 	 18.836 
93.554 	 163.84 	 19.672 
102.17 	 172.15 	 21.252 
102.1 	 162.57 	 20.077 
110.53 	 167.31 	 17.556 
110.32 	 160.46 	 19.714 
119.57 	 166.08 	 14.616 
125.05 	 164.79 	 9.4381 
121.3 	 158.52 	 16.843 
128.72 	 161.09 	 8.9773 
133.44 	 157.4 	 7.8323 
141.76 	 152.29 	 11.145 
70.228 	 164.79 	 41.507 
73.573 	 167.68 	 32.259 
72.745 	 172.67 	 38.037 
79.185 	 173.62 	 31.011 
86.125 	 178.46 	 38.36 
88.944 	 172.88 	 30.218 
94.671 	 176.98 	 32.927 
104 	 175.34 	 26.745 
103.21 	 172.12 	 32.233 
98.572 	 162.48 	 34.501 
113.97 	 165.62 	 29.932 
111.35 	 174.75 	 28.86 
118.23 	 174.9 	 26.461 
124.3 	 168.35 	 20.887 
124.33 	 169.38 	 26.566 
131.85 	 169.55 	 25.353 
134.51 	 162.13 	 16.996 
139.62 	 165.79 	 19.811 
145.5 	 158.5 	 18.781 
77.326 	 166.3 	 41.515 
79.702 	 167.91 	 50.245 
84.604 	 166.91 	 45.102 
90.376 	 167.47 	 39.035 
93.314 	 165.46 	 44.39 
83.263 	 176.4 	 55.313 
88.792 	 175.48 	 52.581 
90.959 	 168.69 	 57.559 
89.29 	 157.04 	 57.08 
94.087 	 163.67 	 51.79 
93.917 	 176.61 	 51.154 
97.944 	 177.66 	 47.103 
101.81 	 171.52 	 41.702 
104.78 	 177.37 	 47.576 
100.43 	 169.08 	 50.084 
112.99 	 175.19 	 49.33 
112.72 	 172.01 	 42.068 
103.28 	 159.76 	 39.73 
116.68 	 163.89 	 37.263 
122.29 	 170.7 	 47.933 
111.17 	 155.97 	 43.744 
118.16 	 158.07 	 38.979 
127.63 	 171.83 	 42.326 
124.56 	 168.57 	 36.214 
130.89 	 162.9 	 29.207 
134.89 	 168.07 	 41.931 
128.16 	 163.62 	 42.692 
127.86 	 159.46 	 34.875 
139.95 	 166 	 36.742 
141.39 	 160.94 	 25.022 
144.85 	 163.12 	 32.352 
136.27 	 158.09 	 31.938 
146.69 	 157.86 	 28.578 
148.86 	 154.74 	 25.254 
112.86 	 166.56 	 49.475 
106.35 	 162.16 	 50.455 
103.2 	 157.11 	 50.999 
97.697 	 151.45 	 53.628 
